route_date,route_name,route_link,bus_name,bus_type,departing_time,duration,reaching_time,departure_place,destination_place,star_rating,number_of_customer_reviews,price,deal_price,seats_available,window_seats
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2649,INDRA(A.C. Seater),10:00,05h 40m,15:40,KAKINADA,Rtc bus stand,2.9,13.0,451.0,0.0,37.0,18.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2643,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:30,06h 00m,16:30,KAKINADA,Rtc bus stand,3.7,,373.0,0.0,35.0,15.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 24411,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:00,05h 50m,16:50,KAKINADA,Rtc bus stand,3.7,,373.0,0.0,37.0,16.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 24419,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:30,06h 00m,17:30,KAKINADA,Rtc bus stand,4.6,4.0,373.0,0.0,33.0,16.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2691,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:00,06h 45m,18:45,KAKINADA,Rtc bus stand,3.7,,373.0,0.0,33.0,16.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 3294,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:30,05h 50m,18:20,KAKINADA,Rtc bus stand,3.6,4.0,373.0,0.0,30.0,14.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2715,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,06h 45m,19:45,KAKINADA,Rtc bus stand,2.1,4.0,373.0,0.0,33.0,16.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2631,INDRA(A.C. Seater),13:30,05h 40m,19:10,KAKINADA,Rtc bus stand,3.0,24.0,451.0,0.0,37.0,18.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2591,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",14:00,05h 50m,19:50,KAKINADA,Rtc bus stand,3.7,,357.0,0.0,36.0,15.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2637,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:00,05h 30m,19:30,KAKINADA,Rtc bus stand,3.0,32.0,568.0,0.0,45.0,20.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2589,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,06h 00m,20:30,KAKINADA,Rtc bus stand,3.7,,373.0,0.0,21.0,9.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 35128,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,05h 50m,20:50,KAKINADA,Rtc bus stand,3.5,6.0,373.0,0.0,33.0,16.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 24427,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,05h 50m,21:20,KAKINADA,Rtc bus stand,3.7,,373.0,0.0,33.0,16.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 3835,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:45,06h 47m,22:32,KAKINADA,Auto Nagar,3.7,,419.0,0.0,37.0,16.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2713,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,06h 30m,22:30,KAKINADA,Rtc bus stand,3.7,,373.0,0.0,33.0,16.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2717,INDRA(A.C. Seater),17:00,06h 30m,23:30,KAKINADA,Rtc bus stand,2.9,7.0,451.0,0.0,37.0,18.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2887,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,06h 40m,23:55,KAKINADA,Rtc bus stand,2.5,4.0,370.0,0.0,33.0,16.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 24421,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,05h 50m,23:20,KAKINADA,Rtc bus stand,3.7,,373.0,0.0,36.0,15.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2673,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,06h 15m,00:15,KAKINADA,Rtc bus stand,3.7,,373.0,0.0,33.0,
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2621,INDRA(A.C. Seater),18:15,06h 15m,00:30,KAKINADA,Rtc bus stand,3.1,10.0,447.0,0.0,37.0,18.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2711,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,06h 15m,00:45,KAKINADA,Rtc bus stand,3.8,4.0,373.0,0.0,31.0,
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2723,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,06h 00m,01:00,KAKINADA,Rtc bus stand,2.7,5.0,373.0,0.0,33.0,
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2677,NIGHT RIDER (SEATER CUM SLEEPER),19:00,05h 40m,00:40,KAKINADA,Rtc bus stand,4.1,8.0,509.0,0.0,38.0,8.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2687,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,05h 45m,01:15,KAKINADA,Rtc bus stand,3.7,,370.0,0.0,33.0,
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 4227,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,06h 15m,01:45,KAKINADA,Rtc bus stand,4.1,6.0,373.0,0.0,34.0,
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 42621,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,06h 00m,02:00,KAKINADA,Rtc bus stand,3.7,,373.0,0.0,33.0,16.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 48983,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",20:30,06h 15m,02:45,KAKINADA,Rtc bus stand,3.7,,355.0,0.0,37.0,16.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 3831,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05h 50m,02:50,KAKINADA,Rtc bus stand,2.8,14.0,373.0,0.0,30.0,
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2675,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:00,05h 15m,02:15,KAKINADA,Rtc bus stand,4.3,16.0,568.0,0.0,45.0,22.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 24425,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,06h 00m,03:45,KAKINADA,Rtc bus stand,3.9,12.0,373.0,0.0,33.0,
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 3833,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,05h 50m,04:00,KAKINADA,Rtc bus stand,4.0,15.0,396.0,0.0,34.0,
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2623,INDRA(A.C. Seater),22:30,05h 40m,04:10,KAKINADA,Rtc bus stand,4.2,61.0,451.0,0.0,37.0,16.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2701,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,05h 50m,04:35,KAKINADA,Rtc bus stand,3.5,26.0,370.0,0.0,33.0,
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2641,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,05h 45m,04:45,KAKINADA,Rtc bus stand,3.4,17.0,373.0,0.0,36.0,17.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2671,INDRA(A.C. Seater),23:30,05h 30m,05:00,KAKINADA,Rtc bus stand,3.8,73.0,451.0,0.0,37.0,17.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2699,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,05h 25m,05:20,KAKINADA,Rtc bus stand,4.2,27.0,373.0,0.0,33.0,
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Vikram Travels,A/C Seater / Sleeper (2+1),21:00,04h 30m,01:30,Gati,Benz Circle,4.1,,619.0,0.0,31.0,5.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,KKaveri Travels,Non A/C Seater / Sleeper (2+1),14:30,06h 15m,20:45,Ramanayyapeta Market,Benz Circel,2.7,,890.0,0.0,45.0,
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),19:30,06h 15m,01:45,Sarpavaram,Hanumanpet,2.6,,790.0,0.0,31.0,9.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),15:00,07h 30m,22:30,Kakinada,Benz Circle,3.3,,1649.0,0.0,24.0,8.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Navayuga Travels,A/C Sleeper (2+1),16:00,05h 30m,21:30,Karapa,Varadhi,4.3,,1499.0,0.0,30.0,8.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Sri NVR Travels,NON A/C Sleeper (2+1),18:45,05h 14m,23:59,Zilla Parishad,Ramavarapadu Ring Road,3.6,,1199.0,1139.0,29.0,9.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),19:25,05h 35m,01:00,Zilla Parishad,Benz Circle,3.6,,2000.0,0.0,46.0,14.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Mythri Tours And Travels,A/C Sleeper (2+1),19:50,05h 55m,01:45,Pratap Nagar,Ramavarapadu Ring Road,4.5,,1099.0,1017.0,27.0,9.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Ravindra Tours and Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),15:30,05h 10m,20:40,GATI CIRCLE,BenzCircle,,,1699.0,1614.0,32.0,9.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Sri Krishna Travels,A/C Sleeper (2+1),16:20,05h 40m,22:00,Old Trust Hospitial,Varadhi,2.1,,1599.0,0.0,31.0,11.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),18:10,05h 45m,23:55,Old Trust Hospitial,Varadhi,2.1,,1300.0,0.0,30.0,9.0
18-Sep-2024,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),19:45,04h 55m,00:40,ZILLA PARASHID,Benz Circle,2.1,,1100.0,0.0,31.0,10.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2538,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:15,04h 00m,04:15,KAKINADA,Gajuwaka,3.9,,281.0,0.0,34.0,
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2837,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:30,03h 00m,03:30,KAKINADA,Gajuwaka,4.4,6.0,281.0,0.0,34.0,
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23551,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:45,04h 00m,04:45,KAKINADA,Gajuwaka,2.9,9.0,281.0,0.0,34.0,
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2536,INDRA(A.C. Seater),01:15,03h 15m,04:30,KAKINADA,Gajuwaka,4.1,20.0,340.0,0.0,36.0,18.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23537,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:30,04h 30m,06:00,KAKINADA,Maddilapalem Highway,4.0,6.0,281.0,0.0,32.0,
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Sai RK Travels,Non A/C Seater / Sleeper (2+1),02:25,03h 05m,05:30,Kakinada,Gurudwar,3.5,,620.0,0.0,31.0,7.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Navayuga Travels,A/C Sleeper (2+1),01:40,03h 20m,05:00,Zilla Parishad,Gurudwar,3.5,,999.0,0.0,32.0,12.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Morning Star Travels,A/C Sleeper (2+1),02:10,02h 50m,05:00,Kakinada,Lankala Palem,2.6,,990.0,0.0,30.0,10.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Sai Sree Travels,A/C Sleeper (2+1),00:50,02h 55m,03:45,JNTU,Rama Talkies,2.8,,890.0,0.0,25.0,8.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Sai Sree Travels,A/C Sleeper (2+1),00:50,02h 55m,03:45,JNTU,Rama Talkies,2.8,,890.0,801.0,30.0,10.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3712,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:45,04h 10m,05:55,KAKINADA,Gajuwaka,3.9,,281.0,0.0,31.0,
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24263,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",02:00,03h 00m,05:00,KAKINADA,Gajuwaka,3.9,,281.0,0.0,19.0,8.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3714,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:25,03h 55m,07:20,KAKINADA,Gajuwaka,3.9,,281.0,0.0,31.0,
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2651,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:00,03h 00m,07:00,KAKINADA,Gajuwaka,3.8,78.0,281.0,0.0,33.0,16.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2653,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:40,03h 00m,07:40,KAKINADA,Gajuwaka,3.5,47.0,281.0,0.0,34.0,17.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2855,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",05:00,04h 30m,09:30,KAKINADA,RTC Complex,4.0,14.0,269.0,0.0,35.0,15.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2214,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:15,04h 30m,09:45,KAKINADA,Maddilapalem Highway,4.3,5.0,281.0,0.0,34.0,17.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2659,INDRA(A.C. Seater),05:20,03h 00m,08:20,KAKINADA,Gajuwaka,4.0,109.0,340.0,0.0,33.0,15.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23547,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:45,04h 30m,10:15,KAKINADA,Maddilapalem Highway,3.7,4.0,281.0,0.0,34.0,17.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2889,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:00,03h 00m,09:00,KAKINADA,Gajuwaka,3.6,84.0,281.0,0.0,31.0,16.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2530,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:15,04h 00m,10:15,KAKINADA,Gajuwaka,3.5,4.0,281.0,0.0,34.0,17.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3328,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:30,04h 00m,10:30,KAKINADA,Gajuwaka,3.1,9.0,281.0,0.0,34.0,17.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2657,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:40,03h 00m,09:40,KAKINADA,Gajuwaka,4.2,38.0,281.0,0.0,33.0,16.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23889,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",07:00,03h 40m,10:40,KAKINADA,Gajuwaka,3.9,,239.0,0.0,35.0,15.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3330,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,04h 00m,11:00,KAKINADA,Gajuwaka,3.9,,281.0,0.0,31.0,15.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2655,INDRA(A.C. Seater),07:20,03h 00m,10:20,KAKINADA,Gajuwaka,4.2,98.0,340.0,0.0,33.0,14.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24267,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:45,03h 45m,11:30,KAKINADA,Gajuwaka,3.9,,281.0,0.0,34.0,
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23891,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,03h 20m,11:20,KAKINADA,Gajuwaka,3.9,,250.0,0.0,32.0,16.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2661,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,03h 00m,11:00,KAKINADA,Gajuwaka,3.3,42.0,281.0,0.0,34.0,17.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3235,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",08:25,04h 15m,12:40,KAKINADA,Gajuwaka,3.9,,239.0,0.0,35.0,15.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2663,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:40,03h 00m,11:40,KAKINADA,Gajuwaka,3.6,20.0,281.0,0.0,34.0,17.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2578,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:45,04h 15m,13:00,KAKINADA,Maddilapalem Highway,3.9,,281.0,0.0,34.0,17.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2767,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00,04h 45m,13:45,KAKINADA,RTC Complex,3.9,,281.0,0.0,33.0,16.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2580,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00,03h 30m,12:30,KAKINADA,Gajuwaka,3.9,,281.0,0.0,34.0,
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2665,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:20,03h 00m,12:20,KAKINADA,Gajuwaka,4.1,28.0,281.0,0.0,28.0,13.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3097,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:45,04h 22m,14:07,KAKINADA,Gajuwaka,3.9,,250.0,0.0,31.0,
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3334,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,03h 01m,13:01,KAKINADA,Gajuwaka,3.9,17.0,281.0,0.0,32.0,16.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24283,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:10,03h 30m,13:40,KAKINADA,Gajuwaka,3.9,,281.0,0.0,37.0,18.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 8308,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",10:15,03h 30m,13:45,KAKINADA,Gajuwaka,3.1,4.0,239.0,0.0,35.0,15.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27085,METRO LUXURY A/C,10:20,04h 10m,14:30,KAKINADA,RTC Complex,4.5,27.0,383.0,0.0,29.0,12.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2531,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:30,04h 30m,15:00,KAKINADA,Maddilapalem Highway,3.9,,281.0,0.0,34.0,17.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23531,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:50,04h 40m,15:30,KAKINADA,Maddilapalem Highway,3.9,,281.0,0.0,34.0,17.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3322,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:10,04h 05m,15:15,KAKINADA,Gajuwaka,3.9,,281.0,0.0,34.0,17.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 4862,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:15,03h 45m,15:00,KAKINADA,Steel Plant,3.9,,281.0,0.0,34.0,
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3338,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:20,03h 01m,14:21,KAKINADA,Gajuwaka,3.9,20.0,281.0,0.0,36.0,1.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2835,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:00,03h 50m,15:50,KAKINADA,Gajuwaka,3.9,,281.0,0.0,34.0,17.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 4985,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:15,03h 30m,15:45,KAKINADA,Gajuwaka,3.9,,281.0,0.0,34.0,
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2539,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:30,04h 15m,16:45,KAKINADA,Maddilapalem Highway,4.0,6.0,281.0,0.0,34.0,17.0
16-Sep-2024,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27153,METRO LUXURY A/C,12:45,03h 05m,15:50,KAKINADA,Gajuwaka,4.6,95.0,383.0,0.0,29.0,12.0
